NGC,Paper,Author Reference,RAJ2000,DEJ2000,Distance (pc),Vmag,Vmag_abs,Bmag,Bmag_abs,Imag,Imag_abs,Kmag,Kmag_abs,Teff,logg,age_Kruijssen,Fe/H,Fe/H_e,Fe/H_o,O/Fe,O/Fe_e,Na/Fe,Na/Fe_e,F275W,F275W_abs,F275W_e,F336W,F336W_abs,F336W_e,F435W,F435W_abs,F435W_e,F606W,F606W_abs,F606W_e,F814W,F814W_abs,F814W_e,Star ID,,,,,,,,,,,,,,,,,,,,,,
6121,Dorazi,34006,245.871358,-26.50827,1851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4320,1.67,12.18,NaN,NaN,-1.14,NaN,NaN,0.44,0.04,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,18.7881,7.451067906,0.1906,16.6039,5.266867906,0.0029,R0010963,,,,,,,,,,,,,,,,,,,,,,
6121,Dorazi,34167,245.90419,-26.506382,1851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4950,2.6,12.18,NaN,NaN,-1.14,NaN,NaN,0.13,0.04,17.8187,6.481667906,0.0174,15.7002,4.363167906,0.0153,15.1583,3.821267906,0,13.5697,2.232667906,0,12.4512,1.114167906,0,R0002269,,,,,,,,,,,,,,,,,,,,,,
6121,Dorazi,34240,245.902419,-26.505579,1851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4470,1.95,12.18,NaN,NaN,-1.14,NaN,NaN,0.08,0.04,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,18.8672,7.530167906,0.0208,17.0525,5.715467906,0.0035,R0011535,,,,,,,,,,,,,,,,,,,,,,
6121,Dorazi,34502,245.920468,-26.502606,1851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4860,2.7,12.18,NaN,NaN,-1.14,NaN,NaN,0.34,0.08,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,13.2099,1.872867906,0,12.0946,0.757567906,0,R0002408,,,,,,,,,,,,,,,,,,,,,,
6121,Dorazi,34130,245.881048,-26.506879,1851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4550,2.08,12.18,NaN,NaN,-1.14,NaN,NaN,0.43,0.05,17.7758,6.438767906,0.006,-99.9999,-111.3369321,99.9999,13.9562,2.619167906,0,12.0735,0.736467906,0,10.8356,-0.501432094,0,R0002254,,,,,,,,,,,,,,,,,,,,,,
6121,Dorazi,34579,245.933593,-26.501702,1851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4330,1.59,12.18,NaN,NaN,-1.14,NaN,NaN,0.46,0.06,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,11.3639,0.026867906,0,10.1064,-1.230632094,0,R0002437,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,6978,245.8614167,-26.5441111,1851,13.34,2.002967906,14.59,3.252967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.12,0.09,-1.14,0.6,0.03,0.35,0.05,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,12.9023,1.565267906,0,11.7325,0.395467906,0,R0000300,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,8803,245.8713333,-26.50825,1851,11.87,0.532967906,13.37,2.032967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.14,0.08,-1.14,0.45,0.12,0.49,0.01,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,11.3253,-0.011732094,0,10.0134,-1.323632094,0,R0002213,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,10801,245.881,-26.5068611,1851,12.54,1.202967906,13.87,2.532967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.13,0.09,-1.14,0.38,0.05,0.38,0.04,17.7758,6.438767906,0.006,-99.9999,-111.3369321,99.9999,13.9562,2.619167906,0,12.0735,0.736467906,0,10.8356,-0.501432094,0,R0002254,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,12387,245.8879167,-26.5418333,1851,13.14,1.802967906,14.4,3.062967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.14,0.07,-1.14,0.62,0.1,0.09,0.03,17.8819,6.544867906,0.0036,15.397,4.059967906,0,14.5236,3.186567906,0,12.7243,1.387267906,0,11.5154,0.178367906,0,R0000404,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,13170,245.8921667,-26.5510833,1851,13.52,2.182967906,14.75,3.412967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.09,0.07,-1.14,0.54,0.05,0.07,0.14,17.9815,6.644467906,0.0115,15.3977,4.060667906,0,14.8545,3.517467906,0,13.0861,1.749067906,0,11.8955,0.558467906,0,R0000101,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,14037,245.8966667,-26.5423056,1851,12.05,0.712967906,13.49,2.152967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.13,0.07,-1.14,0.58,0.07,-0.07,0.03,18.0409,6.703867906,0.0632,14.9675,3.630467906,0,13.6705,2.333467906,0,11.5831,0.246067906,0,10.254,-1.083032094,0,R0000373,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,14350,245.8985417,-26.5229722,1851,12.65,1.312967906,13.98,2.642967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.2,0.09,-1.14,0.54,0.08,0.45,0.12,17.8477,6.510667906,0.0173,15.2078,3.870767906,0,14.1275,2.790467906,0,12.1975,0.860467906,0,10.9633,-0.373732094,0,R0001469,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,14377,245.8984583,-26.5317778,1851,12.81,1.472967906,14.09,2.752967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.1,0.1,-1.14,0.43,0.07,0.39,0.07,17.7311,6.394067906,0.0206,15.2551,3.918067906,0,14.2323,2.895267906,0,12.3875,1.050467906,0,11.1912,-0.145832094,0,R0000945,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,15010,245.902375,-26.5055556,1851,12.37,1.032967906,13.74,2.402967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.15,0.08,-1.14,0.78,0.11,0.09,0.04,17.9112,6.574167906,0.0093,14.9802,3.643167906,0,13.8444,2.507367906,0,11.886,0.548967906,0,10.6376,-0.699432094,0,R0002301,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,16788,245.91025,-26.5553333,1851,10.86,-0.477032094,12.77,1.432967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.16,0.09,-1.14,0.86,0.07,0.12,0.02,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,10.3254,-1.011632094,0,8.6358,-2.701232094,0,R0000013,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,17095,245.9121667,-26.5343056,1851,13.29,1.952967906,14.52,3.182967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.18,0.07,-1.14,0.39,0.06,0.47,0.02,17.7367,6.399667906,0.0229,15.4581,4.121067906,0,14.5838,3.246767906,0,12.8638,1.526767906,0,11.6851,0.348067906,0,R0000781,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,17461,245.913625,-26.5516389,1851,10.77,-0.567032094,12.71,1.372967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.19,0.09,-1.14,0.65,0.07,0.16,0,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,10.2487,-1.088332094,0,8.6062,-2.730832094,0,R0000082,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,45171,245.8655833,-26.5422222,1851,14.58,3.242967906,15.71,4.372967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.18,0.11,-1.14,0.74,0.05,0.11,0.03,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,14.1541,2.817067906,0,13.0165,1.679467906,0,R0000380,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,45534,245.911875,-26.5390833,1851,14.98,3.642967906,16.05,4.712967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.17,0.1,-1.14,0.71,0.07,0.01,0.03,18.4066,7.069567906,0.01,16.4769,5.139867906,0.0085,16.0916,4.754567906,0.0015,14.5985,3.261467906,0,13.4977,2.160667906,0,R0000544,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,45700,245.8887083,-26.5377778,1851,14.72,3.382967906,15.79,4.452967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.11,0.09,-1.14,0.38,0.1,0.27,0.06,18.3117,6.974667906,0.0393,16.446,5.108967906,0.0129,15.9127,4.575667906,0.0043,14.3667,3.029667906,0,13.2742,1.937167906,0,R0000601,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,48035,245.9145,-26.5198333,1851,12.72,1.382967906,13.99,2.652967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.19,0.1,-1.14,0.64,0.02,0.09,0.09,17.6059,6.268867906,0.022,14.9862,3.649167906,0,14.0825,2.745467906,0,12.2915,0.954467906,0,11.0906,-0.246432094,0,R0001674,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,48370,245.9081667,-26.5172778,1851,14.98,3.642967906,16.05,4.712967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.25,0.1,-1.14,0.58,0.05,0.52,0,18.3892,7.052167906,0.0106,16.5916,5.254567906,0.0068,16.078,4.740967906,0.0035,14.5799,3.242867906,0,13.5053,2.168267906,0,R0001812,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,48627,245.8772917,-26.5153889,1851,14.99,3.652967906,16.06,4.722967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.1,0.1,-1.14,0.48,0.01,0.2,0.01,18.3651,7.028067906,0.0129,16.5582,5.221167906,0.0041,16.0751,4.738067906,0.0044,14.5897,3.252667906,0,13.5117,2.174667906,0,R0001916,,,,,,,,,,,,,,,,,,,,,,
6121,MacLean,49332,245.923875,-26.5100278,1851,14.8,3.462967906,15.87,4.532967906,NaN,NaN,NaN,NaN,NaN,NaN,12.18,-1.15,0.09,-1.14,0.64,0.06,-0.04,0.02,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,-99.9999,-111.3369321,99.9999,14.4112,3.074167906,0,13.3435,2.006467906,0,R0002144,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,29848,245.892191,-26.551086,1851,13.52,2.182967906,14.75,3.412967906,11.87,0.532967906,9.83,-1.507032094,4780,2.52,12.18,-1.05,NaN,-1.14,0.540000021,NaN,NaN,NaN,17.9815,6.644467906,0.0115,15.3977,4.060667906,0,14.8545,3.517467906,0,13.0861,1.749067906,0,11.8955,0.558467906,0,R0000101,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,30209,245.892435,-26.546815,1851,13.66,2.322967906,14.87,3.532967906,12.05,0.712967906,9.99,-1.347032094,4880,2.62,12.18,-0.99,NaN,-1.14,0.419999987,NaN,NaN,NaN,17.9241,6.587067906,0.006,15.5973,4.260267906,0,14.9406,3.603567906,0,13.2529,1.915867906,0,12.075,0.737967906,0,R0000221,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,30452,245.887688,-26.544111,1851,13.88,2.542967906,15.07,3.732967906,12.26,0.922967906,10.22,-1.117032094,4830,2.56,12.18,-1,NaN,-1.14,0.400000006,NaN,NaN,NaN,18.0961,6.759067906,0.0059,15.7945,4.457467906,0,15.1365,3.799467906,0,13.445,2.107967906,0,12.2702,0.933167906,0,R0000301,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,30549,245.888152,-26.542946,1851,13.66,2.322967906,14.86,3.522967906,12.05,0.712967906,9.99,-1.347032094,4830,2.52,12.18,-1.09,NaN,-1.14,0.449999988,NaN,NaN,NaN,17.8579,6.520867906,0.0095,15.5811,4.244067906,0,14.9243,3.587267906,0,13.2219,1.884867906,0,12.0496,0.712567906,0,R0000346,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,30598,245.896617,-26.542352,1851,12.05,0.712967906,13.49,2.152967906,10.23,-1.107032094,7.75,-3.587032094,4360,1.75,12.18,-1.07,NaN,-1.14,0.430000007,NaN,NaN,NaN,18.0409,6.703867906,0.0632,14.9675,3.630467906,0,13.6705,2.333467906,0,11.5831,0.246067906,0,10.254,-1.083032094,0,R0000373,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,30653,245.887933,-26.541841,1851,13.14,1.802967906,14.4,3.062967906,11.5,0.162967906,9.38,-1.957032094,4660,2.3,12.18,-1.06,NaN,-1.14,0.469999999,NaN,NaN,NaN,17.8819,6.544867906,0.0036,15.397,4.059967906,0,14.5236,3.186567906,0,12.7243,1.387267906,0,11.5154,0.178367906,0,R0000404,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,30675,245.902367,-26.541578,1851,13.58,2.242967906,14.77,3.432967906,12,0.662967906,NaN,#VALUE!,4830,2.58,12.18,-1.07,NaN,-1.14,0.360000014,NaN,NaN,NaN,17.7524,6.415367906,0.0072,15.6079,4.270867906,0,14.8369,3.499867906,0,13.1684,1.831367906,0,12.0085,0.671467906,0,R0000417,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,30719,245.903109,-26.541162,1851,13.97,2.632967906,15.13,3.792967906,12.43,1.092967906,NaN,#VALUE!,4810,2.65,12.18,-1.19,NaN,-1.14,0.439999998,NaN,NaN,NaN,17.8794,6.542367906,0.0133,15.8399,4.502867906,0,15.1959,3.858867906,0,13.5624,2.225367906,0,12.4293,1.092267906,0,R0000446,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,30924,245.896243,-26.538834,1851,13.61,2.272967906,14.79,3.452967906,12.03,0.692967906,8.4,-2.937032094,4810,2.6,12.18,-1.09,NaN,-1.14,0.479999989,NaN,NaN,NaN,17.8581,6.521067906,0.0175,15.6176,4.280567906,0,14.9184,3.581367906,0,13.2197,1.882667906,0,12.0602,0.723167906,0,R0000553,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,31015,245.897109,-26.537953,1851,13,1.662967906,14.21,2.872967906,11.38,0.042967906,9.29,-2.047032094,4800,2.47,12.18,-1.07,NaN,-1.14,0.5,NaN,NaN,NaN,17.4923,6.155267906,0.006,15.1012,3.764167906,0,14.3283,2.991267906,0,12.6085,1.271467906,0,11.427,0.089967906,0,R0000591,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,31306,245.926076,-26.535059,1851,13.97,2.632967906,15.12,3.782967906,12.44,1.102967906,10.5,-0.837032094,4900,2.87,12.18,-1.11,NaN,-1.14,NaN,NaN,NaN,NaN,17.8548,6.517767906,0.0016,15.8226,4.485567906,0,15.1537,3.816667906,0,13.5689,2.231867906,0,12.4462,1.109167906,0,R0000749,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,31376,245.912191,-26.534324,1851,13.29,1.952967906,14.52,3.182967906,11.68,0.342967906,9.59,-1.747032094,4800,2.59,12.18,-1,NaN,-1.14,0.330000013,NaN,NaN,NaN,17.7367,6.399667906,0.0229,15.4581,4.121067906,0,14.5838,3.246767906,0,12.8638,1.526767906,0,11.6851,0.348067906,0,R0000781,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,31532,245.895616,-26.532901,1851,13.33,1.992967906,14.53,3.192967906,11.76,0.422967906,9.72,-1.617032094,4770,2.6,12.18,-1.03,NaN,-1.14,0.469999999,NaN,NaN,NaN,17.671,6.333967906,0.0145,15.4584,4.121367906,0,14.6295,3.292467906,0,12.9371,1.600067906,0,11.7967,0.459667906,0,R0000863,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,31665,245.930071,-26.531645,1851,12.85,1.512967906,14.12,2.782967906,11.18,-0.157032094,9.04,-2.297032094,4650,2.17,12.18,-1.07,NaN,-1.14,0.479999989,NaN,NaN,NaN,17.711,6.373967906,0.0065,15.1036,3.766567906,0,14.1982,2.861167906,0,12.4146,1.077567906,0,11.2172,-0.119832094,0,R0000956,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,31803,245.909258,-26.530236,1851,13.99,2.652967906,15.14,3.802967906,12.46,1.122967906,10.51,-0.827032094,4850,2.6,12.18,-1.13,NaN,-1.14,0.379999995,NaN,NaN,NaN,17.9443,6.607267906,0.012,15.8308,4.493767906,0,15.2138,3.876767906,0,13.6069,2.269867906,0,12.4651,1.128067906,0,R0001022,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,32055,245.917098,-26.527739,1851,11.88,0.542967906,13.36,2.022967906,10.06,-1.277032094,7.66,-3.677032094,4300,1.57,12.18,-1.12,NaN,-1.14,0.310000002,NaN,NaN,NaN,18.0933,6.756267906,0.0379,15.0078,3.670767906,0,13.5128,2.175767906,0,11.4046,0.067567906,0,10.0899,-1.247132094,0,R0001197,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,32583,245.89986,-26.522671,1851,13.61,2.272967906,14.8,3.462967906,12.03,0.692967906,9.95,-1.387032094,4850,2.54,12.18,-1.08,NaN,-1.14,0.460000008,NaN,NaN,NaN,17.8281,6.491067906,0.0231,15.5146,4.177567906,0,14.8835,3.546467906,0,13.1926,1.855567906,0,12.0285,0.691467906,0,R0001488,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,32700,245.91714,-26.521459,1851,12.52,1.182967906,13.86,2.522967906,10.8,-0.537032094,8.57,-2.767032094,4560,2.12,12.18,-1.02,NaN,-1.14,0.49000001,NaN,NaN,NaN,17.8248,6.487767906,0.0293,15.0044,3.667367906,0,13.9323,2.595267906,0,12.0569,0.719867906,0,10.8084,-0.528632094,0,R0001565,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,32724,245.923957,-26.521278,1851,13.62,2.282967906,14.82,3.482967906,12.04,0.702967906,10.04,-1.297032094,4850,2.73,12.18,-1.03,NaN,-1.14,0.50999999,NaN,NaN,NaN,17.8595,6.522467906,0.0639,15.5958,4.258767906,0,14.867,3.529967906,0,13.1975,1.860467906,0,12.0501,0.713067906,0,R0001582,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,32782,245.891064,-26.520654,1851,13.94,2.602967906,15.1,3.762967906,12.38,1.042967906,NaN,#VALUE!,4880,2.6,12.18,-1.05,NaN,-1.14,0.237752804,NaN,NaN,NaN,17.9054,6.568367906,0.0058,15.8564,4.519367906,0,15.1578,3.820767906,0,13.511,2.173967906,0,12.3725,1.035467906,0,R0001623,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,32874,245.914522,-26.519851,1851,12.72,1.382967906,13.99,2.652967906,11.07,-0.267032094,8.93,-2.407032094,4600,2.04,12.18,-1.14,NaN,-1.14,0.409999996,NaN,NaN,NaN,17.6059,6.268867906,0.022,14.9862,3.649167906,0,14.0825,2.745467906,0,12.2915,0.954467906,0,11.0906,-0.246432094,0,R0001674,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,32968,245.891765,-26.518844,1851,12.96,1.622967906,14.21,2.872967906,11.32,-0.017032094,9.15,-2.187032094,4630,2.17,12.18,-1.13,NaN,-1.14,0.409999996,NaN,NaN,NaN,17.6858,6.348767906,0.0141,15.2239,3.886867906,0,14.3237,2.986667906,0,12.5298,1.192767906,0,11.3315,-0.005532094,0,R0001728,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,32988,245.909556,-26.518656,1851,13.75,2.412967906,14.88,3.542967906,12.22,0.882967906,10.22,-1.117032094,4850,2.63,12.18,-1.09,NaN,-1.14,0.50999999,NaN,NaN,NaN,17.7918,6.454767906,0.025,15.6078,4.270767906,0,15.018,3.680967906,0,13.3969,2.059867906,0,12.2567,0.919667906,0,R0001736,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,33683,245.899144,-26.511763,1851,13.48,2.142967906,14.66,3.322967906,11.91,0.572967906,9.89,-1.447032094,4800,2.57,12.18,-1.05,NaN,-1.14,0.419999987,NaN,NaN,NaN,17.7409,6.403867906,0.0081,15.4363,4.099267906,0,14.7516,3.414567906,0,13.072,1.734967906,0,11.9289,0.591867906,0,R0002084,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,33788,245.910702,-26.510601,1851,12.99,1.652967906,14.24,2.902967906,11.38,0.042967906,9.27,-2.067032094,4700,2.37,12.18,-1.02,NaN,-1.14,0.300000012,NaN,NaN,NaN,17.6674,6.330367906,0.0063,15.2492,3.912167906,0,14.3258,2.988767906,0,12.5484,1.211367906,0,11.3795,0.042467906,0,R0002124,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,34167,245.90419,-26.506382,1851,13.95,2.612967906,15.08,3.742967906,12.44,1.102967906,10.52,-0.817032094,4950,2.6,12.18,-1.1,NaN,-1.14,NaN,NaN,NaN,NaN,17.8187,6.481667906,0.0174,15.7002,4.363167906,0,15.1583,3.821267906,0,13.5697,2.232667906,0,12.4512,1.114167906,0,R0002269,,,,,,,,,,,,,,,,,,,,,,
6121,Marino,34240,245.902419,-26.505579,1851,12.37,1.032967906,13.74,2.402967906,10.63,-0.707032094,8.43,-2.907032094,4470,1.95,12.18,-1.1,NaN,-1.14,0.469999999,NaN,NaN,NaN,17.9112,6.574167906,0.0093,14.9802,3.643167906,0,13.8444,2.507367906,0,11.886,0.548967906,0,10.6376,-0.699432094,0,R0002301,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 176,250.380242,36.467278,7419,13.31,-1.041726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,0.173901446,NaN,0.466337429,NaN,-99.9999,-114.3516269,99.9999,-99.9999,-114.3516269,99.9999,-99.9999,-114.3516269,99.9999,13.0854,-1.266326855,0,12.2133,-2.138426855,0,R0012887,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 194,250.383343,36.474979,7419,12.03,-2.321726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,-0.439105756,NaN,0.459059944,NaN,-99.9999,-114.3516269,99.9999,-99.9999,-114.3516269,99.9999,-99.9999,-114.3516269,99.9999,11.6784,-2.673326855,0,10.5663,-3.785426855,0,R0015682,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 198,250.384773,36.459621,7419,12.95,-1.401726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,-0.003129704,NaN,0.539112348,NaN,-99.9999,-114.3516269,99.9999,-99.9999,-114.3516269,99.9999,-99.9999,-114.3516269,99.9999,12.9421,-1.409626855,0,12.0244,-2.327326855,0,R0008857,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 250,250.3937,36.443489,7419,12.37,-1.981726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,-0.375807955,NaN,0.473614915,NaN,-99.9999,-114.3516269,99.9999,-99.9999,-114.3516269,99.9999,-99.9999,-114.3516269,99.9999,12.1518,-2.199926855,0,11.1301,-3.221626855,0,R0002083,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 269,250.395629,36.458511,7419,13.14,-1.211726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,-0.107360922,NaN,0.40270724,NaN,16.8553,2.503573145,0.0037,14.8355,0.483773145,0,14.1288,-0.222926855,0,12.8854,-1.466326855,0,12.0629,-2.288826855,0,R0008249,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 296,250.398768,36.446945,7419,12.56,-1.791726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,0.227570084,NaN,0.412575482,NaN,17.703,3.351273145,0.0016,15.0776,0.725873145,0,13.8439,-0.507826855,0,12.2709,-2.080826855,0,11.3109,-3.040826855,0,R0003036,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 324,250.402711,36.443214,7419,12,-2.351726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,-0.453522033,NaN,0.411165735,NaN,20.2089,5.857173145,0.0018,17.5341,3.182373145,0,-99.9999,-114.3516269,99.9999,11.5108,-2.840926855,0,10.3403,-4.011426855,0,R0002021,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 343,250.404518,36.453026,7419,13.07,-1.281726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,0.325856258,NaN,0.399887744,NaN,17.5909,3.239173145,0.0076,15.179,0.827273145,0,14.2494,-0.102326855,0,12.8144,-1.537326855,0,11.9096,-2.442126855,0,R0005495,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 367,250.40678,36.465542,7419,12.56,-1.791726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,-0.44775552,NaN,0.488169907,NaN,17.6788,3.327073145,0.0143,15.1991,0.847373145,0,13.9156,-0.436126855,0,12.2704,-2.081326855,0,11.2902,-3.061526855,0,R0012047,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 370,250.407394,36.440029,7419,13.47,-0.881726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,-0.233688934,NaN,0.411165735,NaN,17.2737,2.921973145,0.0135,15.294,0.942273145,0,14.5906,0.238873145,0,13.3372,-1.014526855,0,12.4892,-1.862526855,0,R0001319,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 384,250.408606,36.463726,7419,12.48,-1.871726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,0.336926533,NaN,0.333409983,NaN,18.0342,3.682473145,0.0393,15.2267,0.874973145,0,13.9167,-0.435026855,0,12.2529,-2.098826855,0,11.2571,-3.094626855,0,R0011115,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 436,250.412601,36.44313,7419,13.43,-0.921726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,0.041090405,NaN,0.459059944,NaN,17.3598,3.008073145,0.0092,15.2943,0.942573145,0,14.5629,0.211173145,0,13.2741,-1.077626855,0,12.4301,-1.921626855,0,R0001998,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 476,250.415991,36.448318,7419,13.13,-1.221726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,0.27050502,NaN,0.40411699,NaN,17.7207,3.368973145,0.0272,15.2217,0.869973145,0,14.3096,-0.042126855,0,12.8643,-1.487426855,0,11.9761,-2.375626855,0,R0003505,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 481,250.415993,36.474773,7419,12.34,-2.011726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,-0.769999981,NaN,0.466337429,NaN,17.7997,3.447973145,0.0181,15.2934,0.941673145,0,13.8175,-0.534226855,0,12.1757,-2.176026855,0,11.2173,-3.134426855,0,R0015596,,,,,,,,,,,,,,,,,,,,,,
6205,Johnson,L 592,250.424562,36.471794,7419,13.1,-1.251726855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.22,NaN,NaN,-1.5,0.249037551,NaN,0.422672474,NaN,17.5313,3.179573145,0.0136,15.1625,0.810773145,0,14.2868,-0.064926855,0,12.8518,-1.499926855,0,11.9658,-2.385926855,0,R0014657,,,,,,,,,,,,,,,,,,,,,,
